Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783278388,100,GET,/ (repeat),5.200000,0.000000,270,280,290,310,350,570,590,690,690,690,690,396,0,270,279.78438484849056,248.87419999868143,685.2572999996482,84.0
1783278388,100,,Aggregated,48.800000,0.000000,270,280,290,310,410,590,710,720,750,750,750,4370,0,270,284.1239754919861,248.29179999869666,1035.830699998769,84.0
1783278389,100,GET,/,46.000000,0.000000,270,280,290,300,350,560,650,710,710,710,710,4035,0,270,284.35212736058907,248.29179999869666,1035.830699998769,84.0
1783278389,100,GET,/ (repeat),5.200000,0.000000,270,280,290,310,350,570,590,690,690,690,690,401,0,270,279.6307765586102,248.87419999868143,685.2572999996482,84.0
1783278389,100,,Aggregated,51.200000,0.000000,270,280,290,300,350,560,650,710,710,710,710,4436,0,270,283.92533257438635,248.29179999869666,1035.830699998769,84.0
1783278390,100,GET,/,48.900000,0.000000,270,280,280,290,320,430,600,710,710,710,710,4086,0,270,284.1781605237348,248.29179999869666,1035.830699998769,84.0
1783278390,100,GET,/ (repeat),5.500000,0.000000,270,280,280,290,320,570,590,690,690,690,690,410,0,270,279.35166073171655,248.87419999868143,685.2572999996482,84.0
1783278390,100,,Aggregated,54.400000,0.000000,270,280,280,290,320,490,590,700,710,710,710,4496,0,270,283.73802153024513,248.29179999869666,1035.830699998769,84.0
1783278391,100,GET,/,51.900000,0.000000,270,280,280,280,300,350,580,710,710,710,710,4142,0,270,283.97696262674657,248.29179999869666,1035.830699998769,84.0
1783278391,100,GET,/ (repeat),5.800000,0.000000,270,270,280,280,290,340,570,690,690,690,690,419,0,270,279.16322529834224,248.87419999868143,685.2572999996482,84.0
1783278391,100,,Aggregated,57.700000,0.000000,270,270,280,280,300,350,580,700,710,710,710,4561,0,270,283.5347447051058,248.29179999869666,1035.830699998769,84.0
1783278392,100,GET,/,54.600000,0.000000,270,270,280,280,290,300,340,560,590,590,590,4207,0,270,283.73878637983955,248.29179999869666,1035.830699998769,84.0
1783278392,100,GET,/ (repeat),6.200000,0.000000,270,270,280,280,290,310,570,570,570,570,570,423,0,270,279.0995177305028,248.87419999868143,685.2572999996482,84.0
1783278392,100,,Aggregated,60.800000,0.000000,270,270,280,280,290,300,340,570,590,590,590,4630,0,270,283.3149395896298,248.29179999869666,1035.830699998769,84.0
1783278393,100,GET,/,55.800000,0.000000,270,270,280,280,290,300,330,360,440,440,440,4255,0,270,283.88712420681065,248.29080000017711,1035.830699998769,84.0
1783278393,100,GET,/ (repeat),6.700000,0.000000,270,270,280,280,290,290,320,350,350,350,350,430,0,270,279.2503967441938,248.87419999868143,685.2572999996482,84.0
1783278393,100,,Aggregated,62.500000,0.000000,270,270,280,280,290,300,330,350,440,440,440,4685,0,270,283.4615547705402,248.29080000017711,1035.830699998769,84.0
1783278394,100,GET,/,57.500000,0.000000,270,270,280,280,300,350,360,390,500,500,500,4327,0,270,284.3684940836566,248.18190000041795,1035.830699998769,84.0
1783278394,100,GET,/ (repeat),6.700000,0.000000,270,270,280,280,290,350,350,360,360,360,360,438,0,270,279.82409041096906,248.87419999868143,685.2572999996482,84.0
1783278394,100,,Aggregated,64.200000,0.000000,270,270,280,280,290,350,360,370,500,500,500,4765,0,270,283.950771353617,248.18190000041795,1035.830699998769,84.0
1783278395,100,GET,/,57.500000,0.000000,270,270,280,280,300,350,360,390,500,500,500,4394,0,270,284.0244658170172,248.18190000041795,1035.830699998769,84.0
1783278395,100,GET,/ (repeat),6.800000,0.000000,270,270,280,280,290,350,350,360,360,360,360,441,0,270,279.73982607711025,248.87419999868143,685.2572999996482,84.0
1783278395,100,,Aggregated,64.300000,0.000000,270,270,280,280,300,350,360,370,500,500,500,4835,0,270,283.6336641365,248.18190000041795,1035.830699998769,84.0
1783278396,100,GET,/,57.000000,0.000000,270,270,280,280,300,350,360,390,500,500,500,4449,0,270,283.92226214879344,248.18190000041795,1035.830699998769,84.0
1783278396,100,GET,/ (repeat),6.800000,0.000000,270,280,280,280,310,350,350,360,360,360,360,446,0,270,279.8505257847628,248.87419999868143,685.2572999996482,84.0
1783278396,100,,Aggregated,63.800000,0.000000,270,270,280,280,300,350,360,370,500,500,500,4895,0,270,283.5512724821214,248.18190000041795,1035.830699998769,84.0
1783278397,100,GET,/,58.400000,0.000000,270,280,280,280,300,350,360,390,500,500,500,4509,0,270,283.7584632512726,248.18190000041795,1035.830699998769,84.0
1783278397,100,GET,/ (repeat),6.800000,0.000000,270,280,280,280,320,350,350,360,360,360,360,450,0,270,279.6872402222329,248.87419999868143,685.2572999996482,84.0
1783278397,100,,Aggregated,65.200000,0.000000,270,280,280,280,300,350,360,370,500,500,500,4959,0,270,283.38902377495293,248.18190000041795,1035.830699998769,84.0
1783278398,100,GET,/,58.300000,0.000000,270,280,280,280,300,350,360,390,500,500,500,4569,0,270,283.6289475377525,248.18190000041795,1035.830699998769,84.0
1783278398,100,GET,/ (repeat),6.300000,0.000000,270,280,280,280,320,350,350,360,360,360,360,457,0,270,279.58207439825986,248.87419999868143,685.2572999996482,84.0
1783278398,100,,Aggregated,64.600000,0.000000,270,280,280,280,300,350,360,370,500,500,500,5026,0,270,283.260976780739,248.18190000041795,1035.830699998769,84.0
1783278399,100,GET,/,58.000000,0.000000,270,280,280,280,300,350,360,390,500,500,500,4631,0,270,283.44128298423203,248.18190000041795,1035.830699998769,84.0
1783278399,100,GET,/ (repeat),6.200000,0.000000,270,280,280,280,320,350,350,360,360,360,360,464,0,270,279.4132937500104,248.87419999868143,685.2572999996482,84.0
1783278399,100,,Aggregated,64.200000,0.000000,270,280,280,280,310,350,360,370,500,500,500,5095,0,270,283.0744553091229,248.18190000041795,1035.830699998769,84.0
1783278400,100,GET,/,58.200000,0.000000,270,280,280,280,300,350,360,390,500,500,500,4693,0,270,283.25888401874613,248.18190000041795,1035.830699998769,84.0
1783278400,100,GET,/ (repeat),6.000000,0.000000,270,280,280,290,320,350,350,360,360,360,360,469,0,270,279.2124031983045,248.87419999868143,685.2572999996482,84.0
1783278400,100,,Aggregated,64.200000,0.000000,270,280,280,280,300,350,360,370,500,500,500,5162,0,270,282.89123591630727,248.18190000041795,1035.830699998769,84.0
1783278401,100,GET,/,58.300000,0.000000,270,280,280,280,300,350,360,390,500,500,500,4758,0,270,283.10020418242374,248.18190000041795,1035.830699998769,84.0
1783278401,100,GET,/ (repeat),6.100000,0.000000,270,280,280,290,320,350,350,360,360,360,360,471,0,270,279.1191023354641,248.87419999868143,685.2572999996482,84.0
1783278401,100,,Aggregated,64.400000,0.000000,270,280,280,280,310,350,360,370,500,500,500,5229,0,270,282.74160808949574,248.18190000041795,1035.830699998769,84.0
1783278402,100,GET,/,57.700000,0.000000,270,280,280,280,300,350,360,370,500,500,500,4825,0,270,282.88781125387885,248.18190000041795,1035.830699998769,84.0
1783278402,100,GET,/ (repeat),6.100000,0.000000,270,280,280,290,320,350,350,360,360,360,360,479,0,270,278.92278517745945,248.87419999868143,685.2572999996482,84.0
1783278402,100,,Aggregated,63.800000,0.000000,270,280,280,280,300,350,360,370,500,500,500,5304,0,270,282.5297329185457,248.18190000041795,1035.830699998769,84.0
1783278404,100,GET,/,59.600000,0.000000,270,270,280,280,290,300,310,310,360,360,360,4875,0,270,282.76662529230026,248.18190000041795,1035.830699998769,84.0
1783278404,100,GET,/ (repeat),5.200000,0.000000,270,270,280,280,290,310,320,330,330,330,330,489,0,270,278.8293468302724,248.87419999868143,685.2572999996482,84.0
1783278404,100,,Aggregated,64.800000,0.000000,270,270,280,280,290,300,310,310,360,360,360,5364,0,270,282.40768995152206,248.18190000041795,1035.830699998769,84.0
1783278405,100,GET,/,60.700000,0.000000,270,270,280,280,290,300,310,310,360,360,360,4932,0,270,282.5922912003151,248.18190000041795,1035.830699998769,84.0
1783278405,100,GET,/ (repeat),5.400000,0.000000,270,270,280,280,290,310,330,330,330,330,330,491,0,270,278.7632604888055,248.87419999868143,685.2572999996482,84.0
1783278405,100,,Aggregated,66.100000,0.000000,270,270,280,280,290,300,310,310,360,360,360,5423,0,270,282.24560964410017,248.18190000041795,1035.830699998769,84.0
1783278406,100,GET,/,60.300000,0.000000,270,270,280,280,290,290,300,310,360,360,360,4995,0,270,282.45839543542706,248.18190000041795,1035.830699998769,84.0
1783278406,100,GET,/ (repeat),5.700000,0.000000,270,270,270,280,290,300,330,330,330,330,330,496,0,270,278.7510465725813,248.87419999868143,685.2572999996482,84.0
1783278406,100,,Aggregated,66.000000,0.000000,270,270,280,280,290,300,300,310,360,360,360,5491,0,270,282.12351198323734,248.18190000041795,1035.830699998769,84.0
1783278407,100,GET,/,59.600000,0.000000,270,270,280,280,290,300,300,310,360,360,360,5053,0,270,282.32678939243243,248.18190000041795,1035.830699998769,84.0
1783278407,100,GET,/ (repeat),5.300000,0.000000,270,270,270,280,280,300,320,330,330,330,330,506,0,270,278.5308685770794,248.87419999868143,685.2572999996482,84.0
1783278407,100,,Aggregated,64.900000,0.000000,270,270,280,280,290,300,300,310,360,360,360,5559,0,270,281.9812711458826,248.18190000041795,1035.830699998769,84.0
1783278408,100,GET,/,59.400000,0.000000,270,270,280,280,290,290,300,310,330,330,330,5108,0,270,282.20160589270915,248.18190000041795,1035.830699998769,84.0
1783278408,100,GET,/ (repeat),5.400000,0.000000,270,270,270,270,280,290,300,330,330,330,330,514,0,270,278.2925776264698,248.87419999868143,685.2572999996482,84.0
1783278408,100,,Aggregated,64.800000,0.000000,270,270,280,280,280,290,300,310,330,330,330,5622,0,270,281.84421696904343,248.18190000041795,1035.830699998769,84.0
1783278409,100,GET,/,59.600000,0.000000,270,270,280,280,280,290,300,310,330,330,330,5167,0,270,282.0406471840465,248.18190000041795,1035.830699998769,84.0
1783278409,100,GET,/ (repeat),6.000000,0.000000,270,270,270,270,280,290,300,330,330,330,330,521,0,270,278.11807639156626,248.87419999868143,685.2572999996482,84.0
1783278409,100,,Aggregated,65.600000,0.000000,270,270,280,280,280,290,300,310,330,330,330,5688,0,270,281.6813540435958,248.18190000041795,1035.830699998769,84.0
1783278410,100,GET,/,59.600000,0.000000,270,270,280,280,280,290,300,310,330,330,330,5223,0,270,281.8865739421726,248.18190000041795,1035.830699998769,84.0
1783278410,100,GET,/ (repeat),6.000000,0.000000,270,270,270,280,280,290,300,330,330,330,330,528,0,270,277.9770405303144,248.87419999868143,685.2572999996482,84.0
1783278410,100,,Aggregated,65.600000,0.000000,270,270,280,280,280,290,300,310,330,330,330,5751,0,270,281.5276392105672,248.18190000041795,1035.830699998769,84.0
1783278411,100,GET,/,59.600000,0.000000,270,270,280,280,290,300,310,310,330,330,330,5282,0,270,281.8137892275602,248.18190000041795,1035.830699998769,84.0
1783278411,100,GET,/ (repeat),6.400000,0.000000,270,270,270,280,280,290,300,330,330,330,330,537,0,270,277.8123286778494,248.87419999868143,685.2572999996482,84.0
1783278411,100,,Aggregated,66.000000,0.000000,270,270,280,280,290,300,310,310,330,330,330,5819,0,270,281.4445188520324,248.18190000041795,1035.830699998769,84.0
1783278412,100,GET,/,59.100000,0.000000,270,270,280,280,290,300,310,310,330,330,330,5341,0,270,281.7031562441446,248.18190000041795,1035.830699998769,84.0
1783278412,100,GET,/ (repeat),6.400000,0.000000,270,270,270,280,280,300,300,330,330,330,330,539,0,270,277.7805389610466,248.87419999868143,685.2572999996482,84.0
1783278412,100,,Aggregated,65.500000,0.000000,270,270,280,280,290,300,310,310,330,330,330,5880,0,270,281.3435829931937,248.18190000041795,1035.830699998769,84.0
1783278413,100,GET,/,58.200000,0.000000,270,270,280,280,290,290,300,310,330,330,330,5403,0,270,281.57491837867434,248.18190000041795,1035.830699998769,84.0
1783278413,100,GET,/ (repeat),6.800000,0.000000,270,270,270,270,280,290,300,300,300,300,300,545,0,270,277.7151522935872,248.87419999868143,685.2572999996482,84.0
1783278413,100,,Aggregated,65.000000,0.000000,270,270,280,280,290,290,300,310,330,330,330,5948,0,270,281.2212579018125,248.18190000041795,1035.830699998769,84.0
1783278414,100,GET,/,57.800000,0.000000,270,270,280,280,290,290,300,310,330,330,330,5468,0,270,281.41366439282604,248.18190000041795,1035.830699998769,84.0
1783278414,100,GET,/ (repeat),6.700000,0.000000,270,270,270,270,280,290,300,300,300,300,300,551,0,270,277.64543049002964,248.87419999868143,685.2572999996482,84.0
1783278414,100,,Aggregated,64.500000,0.000000,270,270,280,280,290,290,300,310,330,330,330,6019,0,270,281.0687072769525,248.18190000041795,1035.830699998769,84.0
1783278415,100,GET,/,57.600000,0.000000,270,270,280,280,290,290,300,310,330,330,330,5526,0,270,281.26961402460506,248.18190000041795,1035.830699998769,84.0
1783278415,100,GET,/ (repeat),6.500000,0.000000,270,270,270,270,280,290,300,300,300,300,300,562,0,270,277.41386886123036,248.87419999868143,685.2572999996482,84.0
1783278415,100,,Aggregated,64.100000,0.000000,270,270,280,280,280,290,300,310,330,330,330,6088,0,270,280.9136795992079,248.18190000041795,1035.830699998769,84.0
1783278416,100,GET,/,58.800000,0.000000,270,270,280,280,280,290,300,310,330,330,330,5580,0,270,281.1724353046543,248.18190000041795,1035.830699998769,84.0
1783278416,100,GET,/ (repeat),6.100000,0.000000,270,270,270,270,280,290,300,300,300,300,300,569,0,270,277.32272601056417,248.87419999868143,685.2572999996482,84.0
1783278416,100,,Aggregated,64.900000,0.000000,270,270,280,280,280,290,300,310,330,330,330,6149,0,270,280.81620102455383,248.18190000041795,1035.830699998769,84.0
1783278417,100,GET,/,59.100000,0.000000,270,270,280,280,280,290,300,310,320,320,320,5645,0,270,281.0284874933512,248.18190000041795,1035.830699998769,84.0
1783278417,100,GET,/ (repeat),7.100000,0.000000,270,270,270,270,280,290,300,300,300,300,300,574,0,270,277.26670104531723,248.87419999868143,685.2572999996482,84.0
1783278417,100,,Aggregated,66.200000,0.000000,270,270,280,280,280,290,300,300,320,320,320,6219,0,270,280.6812828911367,248.18190000041795,1035.830699998769,84.0
1783278418,100,GET,/,58.400000,0.000000,270,270,280,280,280,290,300,310,320,320,320,5709,0,270,280.8715976703392,248.18190000041795,1035.830699998769,84.0
1783278418,100,GET,/ (repeat),7.300000,0.000000,270,270,270,270,280,290,300,300,300,300,300,578,0,270,277.1875171280442,248.87419999868143,685.2572999996482,84.0
1783278418,100,,Aggregated,65.700000,0.000000,270,270,280,280,280,290,300,310,320,320,320,6287,0,270,280.5328989979285,248.18190000041795,1035.830699998769,84.0
1783278419,100,GET,/,59.200000,0.000000,270,270,280,280,280,290,300,310,320,320,320,5769,0,270,280.75619661986207,248.18190000041795,1035.830699998769,84.0
1783278419,100,GET,/ (repeat),6.800000,0.000000,270,270,280,280,290,300,300,310,310,310,310,590,0,270,277.2119067796729,248.87419999868143,685.2572999996482,84.0
1783278419,100,,Aggregated,66.000000,0.000000,270,270,280,280,280,290,300,310,320,320,320,6359,0,270,280.4273507312457,248.18190000041795,1035.830699998769,84.0
1783278420,100,GET,/,60.000000,0.000000,270,270,280,280,280,290,290,300,310,310,310,5830,0,270,280.6263089536859,248.18190000041795,1035.830699998769,84.0
1783278420,100,GET,/ (repeat),6.300000,0.000000,270,270,280,280,290,300,300,310,310,310,310,592,0,270,277.1610685810931,248.87419999868143,685.2572999996482,84.0
1783278420,100,,Aggregated,66.300000,0.000000,270,270,280,280,280,290,290,300,310,310,310,6422,0,270,280.30687228277736,248.18190000041795,1035.830699998769,84.0
1783278421,100,GET,/,59.500000,0.000000,270,270,280,280,280,290,310,340,380,380,380,5896,0,270,280.6856801390769,248.18190000041795,1035.830699998769,84.0
1783278421,100,GET,/ (repeat),6.700000,0.000000,270,270,280,280,290,300,310,330,330,330,330,599,0,270,277.3178616026844,248.87419999868143,685.2572999996482,84.0
1783278421,100,,Aggregated,66.200000,0.000000,270,270,280,280,290,300,310,330,380,380,380,6495,0,270,280.3750837875298,248.18190000041795,1035.830699998769,84.0
1783278422,100,GET,/,59.600000,0.000000,270,270,280,280,290,300,320,340,380,380,380,5950,0,270,280.67707897478977,248.18190000041795,1035.830699998769,84.0
1783278422,100,GET,/ (repeat),6.400000,0.000000,270,270,280,280,290,300,310,330,330,330,330,602,0,270,277.21217408639245,248.87419999868143,685.2572999996482,84.0
1783278422,100,,Aggregated,66.000000,0.000000,270,270,280,280,290,300,320,340,380,380,380,6552,0,270,280.358722329061,248.18190000041795,1035.830699998769,84.0
1783278423,100,GET,/,60.400000,0.000000,270,270,280,280,300,320,350,360,400,400,400,6007,0,270,280.89187689362456,248.18190000041795,1035.830699998769,84.0
1783278423,100,GET,/ (repeat),5.900000,0.000000,270,280,280,290,300,330,330,370,370,370,370,605,0,270,277.4731381818309,248.87419999868143,685.2572999996482,84.0
1783278423,100,,Aggregated,66.300000,0.000000,270,270,280,280,300,330,350,370,400,400,400,6612,0,270,280.5790612673943,248.18190000041795,1035.830699998769,84.0
1783278424,100,GET,/,58.800000,0.000000,270,270,280,280,300,320,350,360,400,400,400,6066,0,270,280.7566368611939,248.18190000041795,1035.830699998769,84.0
1783278424,100,GET,/ (repeat),6.400000,0.000000,270,280,280,290,300,330,370,370,370,370,370,611,0,270,277.3820230769398,248.87419999868143,685.2572999996482,84.0
1783278424,100,,Aggregated,65.200000,0.000000,270,280,280,280,300,330,350,370,400,400,400,6677,0,270,280.44783215516145,248.18190000041795,1035.830699998769,84.0
1783278425,100,GET,/,59.400000,0.000000,270,270,280,280,300,320,350,360,400,400,400,6129,0,270,280.6191917931147,248.18190000041795,1035.830699998769,84.0
1783278425,100,GET,/ (repeat),6.100000,0.000000,270,280,280,290,300,330,370,370,370,370,370,618,0,270,277.2117389967792,248.87419999868143,685.2572999996482,84.0
1783278425,100,,Aggregated,65.500000,0.000000,270,270,280,280,300,330,350,370,400,400,400,6747,0,270,280.3070818437839,248.18190000041795,1035.830699998769,84.0
1783278426,100,GET,/,59.700000,0.000000,270,270,280,280,300,320,350,360,400,400,400,6191,0,270,280.51293327410775,248.18190000041795,1035.830699998769,84.0
1783278426,100,GET,/ (repeat),6.000000,0.000000,270,280,280,290,300,330,370,370,370,370,370,621,0,270,277.10069227054623,248.87419999868143,685.2572999996482,84.0
1783278426,100,,Aggregated,65.700000,0.000000,270,270,280,280,300,330,350,370,400,400,400,6812,0,270,280.2018643276587,248.18190000041795,1035.830699998769,84.0
1783278427,100,GET,/,59.400000,0.000000,270,280,280,280,300,320,350,360,400,400,400,6254,0,270,280.39848728813655,248.18190000041795,1035.830699998769,84.0
1783278427,100,GET,/ (repeat),5.400000,0.000000,270,280,280,290,300,330,370,370,370,370,370,626,0,270,277.0896766773288,248.87419999868143,685.2572999996482,84.0
1783278427,100,,Aggregated,64.800000,0.000000,270,280,280,280,300,330,350,370,400,400,400,6880,0,270,280.09742399709523,248.18190000041795,1035.830699998769,84.0
1783278428,100,GET,/,60.200000,0.000000,270,270,280,280,300,320,350,360,400,400,400,6315,0,270,280.293080791766,248.18190000041795,1035.830699998769,84.0
1783278428,100,GET,/ (repeat),5.100000,0.000000,270,270,280,280,290,330,370,370,370,370,370,630,0,270,276.9977465079454,248.87419999868143,685.2572999996482,84.0
1783278428,100,,Aggregated,65.300000,0.000000,270,270,280,280,300,330,350,370,400,400,400,6945,0,270,279.9941519798429,248.18190000041795,1035.830699998769,84.0
1783278429,100,GET,/,59.900000,0.000000,270,270,280,280,300,320,350,360,400,400,400,6383,0,270,280.1566812313954,248.18190000041795,1035.830699998769,84.0
1783278429,100,GET,/ (repeat),5.100000,0.000000,270,270,280,280,300,330,370,370,370,370,370,632,0,270,276.97052705697314,248.87419999868143,685.2572999996482,84.0
1783278429,100,,Aggregated,65.000000,0.000000,270,270,280,280,300,320,350,360,400,400,400,7015,0,270,279.86963213114825,248.18190000041795,1035.830699998769,84.0
1783278430,100,GET,/,60.000000,0.000000,270,270,280,280,290,310,350,350,400,400,400,6444,0,270,280.0579412011167,248.18190000041795,1035.830699998769,84.0
1783278430,100,GET,/ (repeat),5.300000,0.000000,270,270,280,280,290,330,370,370,370,370,370,636,0,270,276.97927437107785,248.87419999868143,685.2572999996482,84.0
1783278430,100,,Aggregated,65.300000,0.000000,270,270,280,280,290,310,350,350,400,400,400,7080,0,270,279.7813829943506,248.18190000041795,1035.830699998769,84.0
1783278431,100,GET,/,60.400000,0.000000,270,270,280,280,290,310,350,350,400,400,400,6491,0,270,279.95144609459163,248.18190000041795,1035.830699998769,84.0
1783278431,100,GET,/ (repeat),4.300000,0.000000,270,270,280,280,290,330,370,370,370,370,370,638,0,270,276.95855485894316,248.87419999868143,685.2572999996482,84.0
1783278431,100,,Aggregated,64.700000,0.000000,270,270,280,280,290,310,350,350,400,400,400,7129,0,270,279.68360143077587,248.18190000041795,1035.830699998769,84.0
1783278432,100,GET,/,60.300000,0.000000,270,270,270,280,280,290,300,300,300,300,300,6557,0,270,279.84640051852824,248.18190000041795,1035.830699998769,84.0
1783278432,100,GET,/ (repeat),4.400000,0.000000,270,270,280,280,280,290,290,290,290,290,290,645,0,270,276.87707658915883,248.87419999868143,685.2572999996482,84.0
1783278432,100,,Aggregated,64.700000,0.000000,270,270,270,280,280,290,290,300,300,300,300,7202,0,270,279.58047245209633,248.18190000041795,1035.830699998769,84.0
1783278433,100,GET,/,60.000000,0.000000,270,270,270,280,280,290,300,300,300,300,300,6615,0,270,279.7353850491297,248.18190000041795,1035.830699998769,84.0
1783278433,100,GET,/ (repeat),4.200000,0.000000,270,270,270,280,280,280,290,290,290,290,290,649,0,270,276.8117047765895,248.87419999868143,685.2572999996482,84.0
1783278433,100,,Aggregated,64.200000,0.000000,270,270,270,280,280,290,300,300,300,300,300,7264,0,270,279.4741696723568,248.18190000041795,1035.830699998769,84.0
1783278434,100,GET,/,61.200000,0.000000,270,270,270,280,280,290,300,300,300,300,300,6672,0,270,279.63440134892056,248.18190000041795,1035.830699998769,84.0
1783278434,100,GET,/ (repeat),4.200000,0.000000,270,270,280,280,280,280,290,290,290,290,290,660,0,270,276.6389160606251,248.87419999868143,685.2572999996482,84.0
1783278434,100,,Aggregated,65.400000,0.000000,270,270,270,280,280,290,300,300,300,300,300,7332,0,270,279.3647586470283,248.18190000041795,1035.830699998769,84.0
1783278435,100,GET,/,60.500000,0.000000,270,270,270,280,280,290,300,300,300,300,300,6742,0,270,279.55109129338484,248.18190000041795,1035.830699998769,84.0
1783278435,100,GET,/ (repeat),4.300000,0.000000,270,270,280,280,280,280,290,290,290,290,290,666,0,270,276.55015195197615,248.87419999868143,685.2572999996482,84.0
1783278435,100,,Aggregated,64.800000,0.000000,270,270,270,280,280,290,300,300,300,300,300,7408,0,270,279.2812984206286,248.18190000041795,1035.830699998769,84.0
1783278436,100,GET,/,59.900000,0.000000,270,270,270,280,280,290,300,300,300,300,300,6796,0,270,279.4446101383171,248.18190000041795,1035.830699998769,84.0
1783278436,100,GET,/ (repeat),4.800000,0.000000,270,270,270,280,280,280,290,290,290,290,290,671,0,270,276.46351937409236,248.87419999868143,685.2572999996482,84.0
1783278436,100,,Aggregated,64.700000,0.000000,270,270,270,280,280,290,290,300,300,300,300,7467,0,270,279.1767231820034,248.18190000041795,1035.830699998769,84.0
1783278437,100,GET,/,60.300000,0.000000,270,270,280,280,280,290,300,300,300,300,300,6854,0,270,279.3542609425163,248.18190000041795,1035.830699998769,84.0
1783278437,100,GET,/ (repeat),4.800000,0.000000,270,270,270,280,280,290,290,290,290,290,290,678,0,270,276.38095914456824,248.87419999868143,685.2572999996482,84.0
1783278437,100,,Aggregated,65.100000,0.000000,270,270,270,280,280,290,300,300,300,300,300,7532,0,270,279.08661640998724,248.18190000041795,1035.830699998769,84.0
1783278438,100,GET,/,59.700000,0.000000,270,270,280,280,280,290,300,300,300,300,300,6912,0,270,279.27022184606636,248.18190000041795,1035.830699998769,84.0
1783278438,100,GET,/ (repeat),4.900000,0.000000,270,270,270,280,280,290,290,290,290,290,290,688,0,270,276.285555523283,248.87419999868143,685.2572999996482,84.0
1783278438,100,,Aggregated,64.600000,0.000000,270,270,280,280,280,290,290,300,300,300,300,7600,0,270,279.00003100000396,248.18190000041795,1035.830699998769,84.0
1783278439,100,GET,/,59.300000,0.000000,270,270,280,280,280,290,300,300,310,310,310,6978,0,270,279.2085359272008,248.18190000041795,1035.830699998769,84.0
1783278439,100,GET,/ (repeat),5.200000,0.000000,270,270,280,280,290,290,290,290,290,290,290,692,0,270,276.3406559248809,248.87419999868143,685.2572999996482,84.0
1783278439,100,,Aggregated,64.500000,0.000000,270,270,280,280,280,290,300,300,310,310,310,7670,0,270,278.94979108214164,248.18190000041795,1035.830699998769,84.0
1783278440,100,GET,/,58.500000,0.000000,270,270,280,280,280,290,300,300,310,310,310,7033,0,270,279.1261051898208,248.18190000041795,1035.830699998769,84.0
1783278440,100,GET,/ (repeat),5.400000,0.000000,270,270,270,280,290,290,290,290,290,290,290,697,0,270,276.27806226688296,248.87419999868143,685.2572999996482,84.0
1783278440,100,,Aggregated,63.900000,0.000000,270,270,280,280,280,290,300,300,310,310,310,7730,0,270,278.86930235446704,248.18190000041795,1035.830699998769,84.0
1783278441,100,GET,/,58.500000,0.000000,270,270,280,280,290,290,300,310,330,330,330,7096,0,270,279.1143406848929,248.18190000041795,1035.830699998769,84.0
1783278441,100,GET,/ (repeat),5.800000,0.000000,270,270,270,280,290,290,290,310,310,310,310,702,0,270,276.32742236469625,248.87419999868143,685.2572999996482,84.0
1783278441,100,,Aggregated,64.300000,0.000000,270,270,280,280,290,290,300,310,330,330,330,7798,0,270,278.8634537060811,248.18190000041795,1035.830699998769,84.0
1783278442,100,GET,/,59.200000,0.000000,270,280,280,280,290,300,330,350,350,350,350,7164,0,270,279.24253807928466,248.18190000041795,1035.830699998769,84.0
1783278442,100,GET,/ (repeat),6.000000,0.000000,270,270,280,280,290,290,290,310,310,310,310,704,0,270,276.3101536932054,248.87419999868143,685.2572999996482,84.0
1783278442,100,,Aggregated,65.200000,0.000000,270,280,280,280,290,300,320,340,350,350,350,7868,0,270,278.98015899847684,248.18190000041795,1035.830699998769,84.0
1783278443,100,GET,/,58.800000,0.000000,270,280,280,280,290,300,330,350,350,350,350,7219,0,270,279.17178159024706,248.18190000041795,1035.830699998769,84.0
1783278443,100,GET,/ (repeat),6.300000,0.000000,270,270,280,280,290,290,310,310,310,310,310,710,0,270,276.28305661974485,248.87419999868143,685.2572999996482,84.0
1783278443,100,,Aggregated,65.100000,0.000000,270,280,280,280,290,300,320,340,350,350,350,7929,0,270,278.9131115525308,248.18190000041795,1035.830699998769,84.0
1783278444,100,GET,/,59.600000,0.000000,270,280,280,280,290,300,330,350,350,350,350,7281,0,270,279.10294888064846,248.18190000041795,1035.830699998769,84.0
1783278444,100,GET,/ (repeat),5.900000,0.000000,270,270,280,280,290,290,310,310,310,310,310,716,0,270,276.1973506983486,248.87419999868143,685.2572999996482,84.0
1783278444,100,,Aggregated,65.500000,0.000000,270,280,280,280,290,300,320,340,350,350,350,7997,0,270,278.8428002876108,248.18190000041795,1035.830699998769,84.0
1783278445,100,GET,/,59.500000,0.000000,270,280,280,280,290,310,330,350,350,350,350,7333,0,270,279.0062057275327,248.18190000041795,1035.830699998769,84.0
1783278445,100,GET,/ (repeat),5.900000,0.000000,270,270,280,280,290,290,310,310,310,310,310,720,0,270,276.1542556944659,248.87419999868143,685.2572999996482,84.0
1783278445,100,,Aggregated,65.400000,0.000000,270,280,280,280,290,300,320,340,350,350,350,8053,0,270,278.75121950825985,248.18190000041795,1035.830699998769,84.0
1783278446,100,GET,/,59.500000,0.000000,270,280,280,280,290,300,330,350,350,350,350,7394,0,270,278.9157600892619,248.18190000041795,1035.830699998769,84.0
